Subject,Condition,Gender,ZSTEM,ZNonSTEM,Zevap2,Zmathdevalue,ZSAQ1,ZMATHIDcomp,ZTone_pos,ZRAT_PercentCorrect,ZNback_Correct,Zcoratmpt,ZEngpercentDiff,ZCMpercentDiff
10023,1,1,-0.64472,-0.49201,1.53818,-0.85497,1.56668,0.37922,0.30405,-0.97973,0.73601,-0.80634,-1.59486,0.03188
5263,1,1,-0.33243,-0.29396,-0.30551,-0.04928,-1.16634,-0.34744,-1.22266,-0.97973,1.0134,0.4608,0.03362,-0.88076
40105,1,1,-0.24978,-0.30807,-1.22735,-0.21042,1.02008,-0.06485,0.85792,-0.97973,1.56818,-0.80634,-0.06182,-0.59463
10147,1,1,0.12192,-0.00129,-1.22735,1.72323,-2.80616,-0.58966,0.70138,0.39767,1.0134,-0.80634,-0.3262,-0.78629
20096,1,1,-0.59764,-0.42346,-0.30551,0.91754,1.56668,-0.34744,-1.22266,1.31593,-2.0379,0.55131,0.07104,-0.21118
10184,1,1,-0.22902,-0.25681,0.61634,-1.33838,-1.71295,0.37922,-0.72457,0.8568,1.56818,1.30556,-1.00834,0.50574
6823,1,1,-0.39442,-0.29499,-0.30551,-1.49952,0.47347,0.05626,-1.22266,-0.52059,0.18122,1.90896,-0.77738,-1.19665
13594,1,1,-0.07899,-0.02731,-0.30551,1.72323,0.47347,-0.95299,0.8491,-0.52059,0.45861,1.00386,0.09366,0.36705
6754,1,1,-0.40546,-0.34174,-1.22735,-0.37156,0.47347,0.21774,0.86162,1.31593,0.18122,1.90896,1.81056,-1.22514
11887,1,1,-0.46329,-0.34071,-0.30551,1.40095,1.02008,-0.38781,-0.16472,1.31593,1.84557,-1.10804,-1.34331,-0.71552
40180,1,1,-0.15628,-0.24712,,,,26.61959,-0.86688,-0.52059,1.0134,0.70216,-1.04595,-1.12419
40107,1,1,1.29777,0.34953,0.61634,-0.85497,-0.07313,0.21774,0.67377,-0.97973,0.73601,1.30556,1.30125,0.98244
10462,1,1,-0.57224,-0.46746,-1.22735,0.11185,1.56668,0.01589,0.86162,0.39767,0.73601,1.00386,0.60946,0.55723
40017,1,1,0.03612,-0.14298,0.61634,1.56209,0.47347,-0.06485,0.65983,0.39767,1.84557,1.00386,1.36965,-0.44887
101232,1,1,0.0017,0.16166,-1.22735,0.59527,1.56668,-0.30707,,0.8568,0.18122,-1.71144,0.59503,-1.12911
40062,1,1,-0.14091,-0.01394,1.53818,0.27299,-1.71295,-0.22633,-1.22266,-0.97973,1.0134,-0.98736,-0.41622,-0.14111
40203,1,1,-0.68967,-0.52405,-1.22735,-0.21042,-0.61974,-0.10522,-1.71022,-0.52059,-0.65095,-0.50464,0.21465,-0.34278
10113,1,1,-0.46159,-0.47209,-1.22735,2.52892,-2.80616,-0.91262,-1.22266,0.39767,-2.0379,-0.67704,0.34379,-0.17173
7309,1,1,-0.5202,-0.37246,-0.30551,-0.37156,0.47347,0.09663,0.86162,-0.52059,0.45861,0.4608,-0.12018,-0.25334
11863,1,1,-0.466,-0.44471,0.61634,1.07868,0.47347,-0.99336,-1.92681,-0.97973,-0.09617,1.90896,-0.12018,-0.25334
10561,1,1,-0.51168,-0.46685,0.61634,-0.53269,1.56668,0.17737,0.86162,-0.52059,0.45861,1.65036,-0.81647,-0.85444
13699,1,1,-0.3428,-0.38559,-1.22735,1.72323,-2.80616,-0.99336,0.86162,-0.06146,-0.92834,0.55131,0.06049,-0.2414
8971,1,1,0.1625,0.05792,1.53818,-0.53269,-0.07313,0.41959,-1.22266,-0.97973,0.18122,-0.50464,-0.17506,0.80728
13105,1,1,-0.0773,-0.10525,1.53818,-0.21042,0.47347,0.33885,0.86162,-0.52059,-0.09617,0.87456,-0.17506,0.80728
10042,1,1,-0.24701,-0.35457,-0.30551,-0.53269,-2.25955,0.50033,0.84512,0.39767,0.18122,-0.26328,1.26549,0.8327
40198,1,1,-0.58863,-0.53514,-1.22735,1.56209,-0.61974,-0.50892,-0.57031,0.39767,-1.48312,0.09876,0.31985,0.40003
5929,1,1,-0.33478,-0.30666,-1.22735,0.7564,-0.07313,-0.06485,-1.22266,-0.52059,-1.48312,1.90896,-0.25685,0.29301
20132,1,1,-0.61001,-0.44168,0.61634,-0.04928,-0.61974,0.09663,0.86162,-0.97973,-0.65095,1.90896,1.0138,0.64798
20239,1,1,-0.13616,-0.25531,1.53818,-0.53269,-0.61974,0.41959,0.86162,-0.52059,-0.37356,0.09876,1.25275,0.38952
8682,1,1,-0.24551,-0.22345,,-0.53269,,-0.18596,-1.92767,-0.97973,1.29079,-0.98736,0.23698,0.86716
9172,1,1,1.088,0.75832,0.61634,-1.17724,0.47347,0.29848,0.85195,-0.97973,0.45861,0.70216,0.23698,0.86716
40026,1,1,-0.59062,-0.45523,-0.30551,-0.21042,-0.07313,-0.10522,0.86162,1.31593,-1.20573,0.70216,0.23698,0.86716
6940,1,1,-0.31125,-0.28456,-0.30551,-0.53269,-0.07313,0.01589,-1.22266,-0.06146,-0.92834,-0.50464,0.19582,1.10957
8674,1,1,-0.54029,-0.37974,1.53818,-0.21042,1.02008,0.137,-0.68814,-0.52059,-0.37356,1.90896,0.19582,1.10957
9022,1,1,-0.06281,-0.10741,1.53818,-0.53269,-0.61974,0.137,0.86162,-0.97973,1.56818,1.90896,0.19582,1.10957
9109,1,1,-0.03949,-0.20746,0.61634,-0.85497,0.47347,0.29848,0.82462,-0.97973,-0.09617,0.70216,0.19582,1.10957
11950,1,1,0.63632,0.38138,-1.22735,0.7564,-0.61974,-0.14559,0.86162,-0.97973,0.18122,-0.98736,0.19582,1.10957
13312,1,1,0.58152,0.44167,1.53818,-2.14407,2.11329,0.86366,0.86162,-0.97973,0.45861,1.30556,0.19582,1.10957
40046,1,1,0.15422,0.05004,-0.30551,-0.85497,1.02008,0.21774,-1.22266,0.8568,1.29079,-0.67704,0.19582,1.10957
40109,1,1,-0.48588,-0.35566,1.53818,0.27299,-0.61974,-0.22633,-1.22266,-0.97973,0.45861,-0.50464,0.19582,1.10957
40045,1,1,-0.39109,-0.39896,-0.30551,-0.04928,0.47347,0.137,0.85792,-0.97973,0.18122,-0.746,-0.86499,0.21582
40199,1,1,-0.53654,-0.43479,-0.30551,2.36778,-2.25955,-0.91262,0.45006,-0.52059,0.18122,-0.50464,-0.86499,0.21582
7207,1,1,0.31381,0.24197,0.61634,0.59527,0.47347,-0.22633,0.86162,-0.97973,1.29079,-0.02192,1.06504,0.13917
8548,1,1,-0.40342,-0.38948,1.53818,-2.14407,-1.16634,0.62144,0.26933,-0.52059,0.73601,0.09876,1.06504,0.13917
8803,1,1,-0.45685,-0.17607,0.61634,-1.17724,0.47347,0.58107,0.73013,0.39767,-0.37356,1.00386,1.06504,0.13917
9007,1,1,-0.38211,-0.29576,1.53818,-0.53269,1.56668,0.01589,0.86162,-0.97973,,-0.80634,1.06504,0.13917
9154,1,1,-0.46044,-0.3808,-0.30551,0.59527,1.02008,-0.06485,-1.22266,0.39767,0.18122,1.39176,1.06504,0.13917
12268,1,1,0.19542,-0.0633,0.61634,-0.85497,-1.16634,0.137,0.86162,-0.97973,0.73601,-0.26328,1.06504,0.13917
40167,1,1,0.10477,0.15435,0.61634,-0.85497,1.02008,0.37922,-0.65085,-0.97973,,0.70216,1.06504,0.13917
5632,1,1,-0.6028,-0.31919,-1.22735,0.27299,-1.16634,-0.10522,0.60091,0.8568,-0.65095,-0.93564,0.27767,-0.98802
