Subject,Condition,Gender,ZSTEM,ZNonSTEM,Zevap2,Zmathdevalue,ZSAQ1,ZMATHIDcomp,ZTone_pos,ZRAT_PercentCorrect,ZNback_Correct,Zcoratmpt,ZEngpercentDiff,ZCMpercentDiff
23146,2,1,0.55929,0.20413,-1.22735,2.69005,-0.07313,-1.23557,0.86162,-0.97973,-0.37356,-0.98736,0.44463,1.09031
11677,2,1,0.13077,-0.1126,-1.22735,0.59527,1.02008,-0.34744,-0.24185,0.39767,-1.76051,0.70216,0.35592,0.87614
20212,2,1,-0.23152,-0.10082,0.61634,0.11185,-0.07313,-0.10522,-1.22266,0.8568,-0.09617,-0.50464,-1.13873,-0.81305
8935,2,1,0.02969,-0.04395,0.61634,-0.69383,-0.07313,0.17737,0.61571,1.31593,0.45861,1.00386,-0.72088,-0.59357
23125,2,1,-0.25587,-0.19216,0.61634,-1.17724,-0.07313,0.41959,0.58213,-0.06146,1.29079,1.90896,-0.72088,-0.59357
10270,2,1,-0.15548,-0.12292,-1.22735,2.69005,0.47347,-1.11447,0.86162,-0.52059,1.0134,-1.71144,-2.33186,-1.27901
13636,2,1,0.11778,-0.13722,-0.30551,-0.21042,-0.07313,-0.18596,0.86162,0.39767,-0.65095,-0.50464,-2.33186,-1.27901
9256,2,1,-0.56644,-0.13348,-1.22735,1.72323,-1.16634,-1.0741,-1.22266,-0.97973,-0.09617,-0.98736,-0.29668,-1.37109
10759,2,1,-0.02183,-0.13077,0.61634,-0.04928,-0.07313,0.09663,0.86162,-0.52059,-1.48312,-0.67704,-1.31525,-0.2092
13207,2,1,-0.02458,-0.09053,-0.30551,0.59527,0.47347,-0.10522,0.86162,-0.06146,1.56818,0.09876,-0.70128,-1.57075
10025,2,1,0.14105,0.04294,0.61634,0.43413,0.47347,-0.46855,0.33906,-0.97973,-0.65095,1.18488,-1.68572,-1.43728
23092,2,1,-0.04638,-0.13772,-1.22735,-0.21042,0.47347,0.17737,-1.22266,-0.97973,-0.65095,0.4608,-1.16472,-1.21114
23104,2,1,-0.33326,-0.34863,-0.30551,-1.98293,-0.07313,0.58107,0.86162,-0.06146,-1.48312,0.70216,-1.16472,-1.21114
13771,2,1,0.19048,0.17374,-0.30551,-0.21042,1.02008,0.25811,0.86162,1.77506,1.0134,0.09876,-0.69634,-1.13732
9205,2,1,-0.39023,-0.28576,0.61634,-0.21042,-0.07313,0.137,-1.22266,1.31593,-0.92834,-1.71144,-1.7116,-0.3695
12217,2,1,-0.04628,0.31086,-0.30551,2.20664,-1.16634,-0.79151,-1.92767,-0.97973,-0.92834,-0.50464,-1.7116,-0.3695
23725,2,1,-0.55449,-0.35127,1.53818,-2.14407,1.02008,0.86366,0.05245,0.8568,-1.48312,1.90896,-1.7116,-0.3695
9067,2,1,-0.4681,-0.38202,-0.30551,0.43413,1.02008,-0.22633,0.23546,0.39767,-0.37356,1.90896,-1.20782,-0.69604
9253,2,1,-0.22694,-0.25998,-1.22735,0.91754,-0.07313,-0.42818,-1.22266,2.23419,1.29079,-0.35379,0.51549,-0.58248
13216,2,1,1.71618,0.70783,-1.22735,-0.37156,-0.07313,-0.2667,-1.22266,-0.97973,-0.09617,-0.98736,0.51549,-0.58248
201142,2,1,-0.3145,-0.22952,-0.30551,0.43413,0.47347,-0.06485,,1.31593,0.45861,0.09876,1.08716,2.27492
20287,2,1,-0.41051,-0.22857,-1.22735,1.72323,-2.80616,-1.0741,-1.22266,-0.97973,0.45861,-0.15984,1.44938,-0.22676
20320,2,1,-0.22314,-0.1821,0.61634,0.27299,0.47347,0.01589,0.65613,0.8568,-0.37356,-0.9069,1.19766,0.41643
21514,2,1,-0.21066,-0.19286,0.61634,0.43413,-0.07313,-0.10522,0.20273,0.8568,1.0134,0.09876,-0.91173,0.04351
201402,2,1,-0.63682,-0.56799,0.61634,0.11185,-0.07313,-0.14559,-1.92767,0.8568,0.73601,-0.0658,-0.21441,0.08559
20069,2,1,-0.24863,-0.15814,1.53818,-0.85497,0.47347,0.137,0.6937,-0.06146,1.0134,1.00386,-0.11528,0.16919
10744,2,1,-0.55164,-0.48155,-0.30551,1.23982,-0.07313,-0.30707,0.86162,1.77506,-0.92834,-0.80634,0.0132,-0.49272
30307,2,1,1.04914,0.48632,-0.30551,-0.21042,-1.16634,-0.42818,-1.22266,-0.97973,-2.31529,1.90896,-1.251,-0.72887
12007,2,1,-0.10777,-0.10855,1.53818,-1.66066,-1.16634,0.58107,0.85792,-0.06146,-0.37356,-0.50464,0.98037,0.53439
9307,2,1,-0.45404,-0.36287,-0.30551,1.23982,-2.80616,-0.6704,0.86162,2.23419,1.56818,-0.50464,1.1232,-0.91786
20045,2,1,0.85407,1.11175,1.53818,-0.69383,1.56668,0.37922,-0.10666,0.8568,1.0134,0.09876,1.15399,0.25352
9328,2,1,-0.25572,-0.21942,-0.30551,0.43413,2.11329,-0.02448,0.73269,0.39767,,1.90896,-1.56735,-0.82875
22978,2,1,-0.24148,-0.02802,-1.22735,-0.53269,-1.16634,0.05626,0.52577,-0.97973,-0.37356,-0.50464,0.09531,0.71646
12202,2,1,0.02613,-0.05044,-0.30551,0.27299,-1.16634,-0.2667,0.63791,-0.52059,-0.37356,-1.71144,0.88942,0.31656
13225,2,1,0.04256,0.11717,-1.22735,1.72323,-0.07313,-0.83188,0.48792,0.39767,-0.37356,-1.10804,1.36307,0.52451
