ID	Group	gender	condition	ZENGDiff	ZSTEMMajorDiff	ZCMDiff	ZDV	Zmathid	ZSAQ1	Zevap2	ZDwrong	ZFDMNBG	ZSDMNBG	ZSFPNBG	ZFDPDBG	ZFDMNSMT	ZFDMNSMA	ZFDPDSMT	ZFDPDSMA	ZSDMNSMT	ZSFPNSMT	ZSFPNSMA	ZSDMNSMA	coratmpt
36944	2	0	1	0.221662018	0.075849538	-0.414282061	1.432670398	 	0.010136534	-0.105977359	-0.438983743	0.068805642	 	 	-0.232535735	0.233870636	0.196941111	0.722679907	0.794864145	 	 	 	 	16.66666667
37202	4	1	1	2.100932829	-1.61764766	-1.415709281	0.180445537	-1.251175025	0.010136534	-0.105977359	0.836704611	0.357958836	-0.127022634	0.50179172	0.140619353	1.219894299	0.091557781	0.474674948	-0.262229969	-1.458705438	0.7320326	0.740643554	0.442501229	44.44444444
37255	2	0	1	-0.187130968	-0.249622045	0.595452195	-1.071779324	-1.251175025	0.010136534	-1.568464909	-0.367696757	0.548491593	0.201939351	-0.416228631	-2.594061414	0.746325161	0.487408325	-1.061214271	-1.379643774	0.302019683	-0.874891702	-0.625360077	-0.337346591	11.11111111
37762	1	0	0	0.621895292	0.865381296	1.236959283	-0.892890058	1.451630307	0.010136534	-0.593473209	0.277453024	 	 	 	 	 	 	 	 	 	 	 	 	33.33333333
37995	1	0	0	-0.008525901	1.261766969	-0.335355316	-0.714000792	0.325461418	-0.762267354	-1.080969059	-0.387585173	-0.344371836	-1.041147031	-0.9783944	0.376845336	-0.513610778	-0.41098003	-0.244196506	0.00597405	-1.125519922	-1.166688556	-1.011548913	-3.274372522	33.33333333
38298	1	0	0	0.209000517	0.324813371	-0.102069376	-1.071779324	1.451630307	-0.762267354	-1.080969059	1.181755321	1.105653289	-0.072331215	 	0.387179792	0.722852832	0.36353748	0.268721269	0.541244714	-0.372502314	 	-1.745318857	0.153743723	60
38801	4	1	1	-0.786306285	1.252792897	-0.186073046	-1.429557856	1.376552381	-0.762267354	-0.593473209	-0.27723804	-0.467930262	 	 	1.329828248	-1.459366133	-0.31609375	0.114098185	0.971314712	 	 	 	 	50
38827	4	1	1	 	 	 	 	 	 	 	0.86135137	0.458733945	0.64771306	0.879670097	0.813726739	0.07482894	0.143707504	0.806701222	1.064902667	0.553585439	1.093797972	0.86234676	1.035074646	-99
39190	4	1	1	-0.488900321	1.310355888	-2.131889111	1.611559664	-1.926876358	1.554944311	0.869014341	2.46140603	0.282871014	0.263197831	0.673253875	-0.742140392	-0.266396619	0.356478141	-0.37148276	-1.025683141	-0.030673916	0.999254934	1.428169296	0.710869435	50
39338	2	0	1	-0.758672566	0.646758228	0.754331793	0.717113335	1.376552381	-0.762267354	-0.593473209	-0.232924788	0.364226134	0.200486153	1.136223549	0.456468873	-0.125683259	-0.101645242	-1.322622907	-0.514579387	-0.065290565	0.496645373	0.440821255	0.714322642	0
39396	1	0	0	-0.766238174	0.457134317	-0.696818199	-0.892890058	-0.575473692	-0.762267354	1.844006041	 	 	 	 	 	 	 	 	 	 	 	 	 	13.33333333
39604	1	0	0	-0.288659221	-0.46176052	0.356117987	0.001556271	-0.575473692	0.782540422	0.869014341	-0.039645811	0.648047769	0.353123979	1.285359231	-0.822410117	0.773887246	0.615010386	0.576132758	-0.927657388	0.295113565	-0.547002276	1.043705707	0.760815415	42.85714286
39765	1	0	0	-0.697744277	0.101750838	-0.917253311	0.717113335	-1.251175025	0.010136534	1.356510191	0.185155925	-1.311507884	-1.048663523	1.889142518	-1.508765617	-0.148255993	-0.765161583	0.277653283	-0.808044125	-0.176438878	0.81378996	0.79961326	-1.560526338	0
39934	1	0	0	-0.549100596	-0.435954348	-0.650309884	-0.714000792	-0.049928211	-0.762267354	0.869014341	0.348180568	0.752771603	 	 	-0.008124987	1.496337225	1.199697053	0.546499817	0.048350649	 	 	 	 	16.66666667
39937	2	0	1	1.965580655	1.587154845	-0.427646873	1.074891866	-0.049928211	-0.762267354	-1.568464909	2.937902883	-0.076853683	 	 	-0.625472535	-0.676937691	-0.338701789	-1.304962938	-0.273434244	 	 	 	 	50
39941	1	0	0	-0.288659221	-0.46176052	0.356117987	-0.535111527	0.100227641	0.782540422	-1.080969059	0.043089234	-0.3349483	-0.118783717	0.809742866	-0.112317057	-0.257524203	-0.569018173	1.067435202	0.082596307	0.501180302	1.154862729	0.674745813	-0.334991475	66.66666667
40210	3	1	0	-0.102737865	0.87880884	-0.488678364	0.717113335	-2.602577691	0.782540422	-1.080969059	-0.101329554	1.131170852	0.996932736	-0.991717602	-0.254914783	0.574830106	0.434123589	0.42890477	-0.795246978	0.893181793	-0.316451768	-0.670690615	1.160380528	20
40250	4	1	1	0.928714888	0.149597622	-0.039241303	-0.892890058	0.625773122	0.782540422	0.381518491	0.349698556	0.718541391	0.968230271	-0.615249555	-0.895501515	0.728922128	1.114646987	-0.521187211	-0.382961194	1.139211403	0.636958961	-0.26196207	0.872146309	0
40260	1	0	0	-0.80290255	0.154438242	-1.177601519	-0.892890058	0.100227641	0.782540422	-0.593473209	-0.375463249	1.082509538	-0.39424375	0.626679165	0.918784589	-1.096954904	0.016649198	-0.06804547	-0.660306509	0.52745788	0.298917353	0.473662192	-1.10764866	20
40352	4	1	1	-0.491856195	-1.360704832	-0.356591287	-0.356222261	0.851006899	0.782540422	-1.568464909	0.968043674	0.482033943	0.286955327	-0.528450833	1.097299955	-1.479780667	0.017472393	0.614011963	0.34725336	-1.379456624	0.553431959	0.320790442	-1.507813096	50
40972	1	0	0	-0.157559396	-0.375824742	0.82021753	-1.25066859	1.451630307	0.010136534	-0.593473209	0.482938276	-1.131793799	0.325769171	-1.282019828	-1.046566253	-1.650172943	-1.152103718	-0.03567454	-0.856028041	-2.545255394	-0.468529998	-0.488179742	0.629837137	66.66666667
41585	1	0	0	2.567684391	0.083874535	1.457717945	-0.714000792	1.151318603	0.782540422	0.869014341	-0.788879972	0.753386687	-1.389839848	0.480607485	-0.170085044	-0.763184819	0.072734541	-3.369551648	-0.051376365	0.032213446	-0.275099908	0.071489173	-2.139696546	37.5
41809	1	0	0	0.499574554	-0.227929282	-0.347074995	-1.429557856	0.175305567	0.782540422	1.844006041	-0.471765387	0.450264948	0.030380888	0.382334289	0.321589374	-0.718309535	-1.77281011	1.466565699	0.040453144	-0.404327005	-0.11321519	-0.127542528	-0.034476926	42.85714286
42187	3	1	0	-0.008525901	1.261766969	-0.335355316	-1.25066859	 	1.554944311	1.844006041	-0.296777611	 	 	 	 	 	 	 	 	 	 	 	 	-99
42211	1	0	0	0.841930475	-0.177727966	2.7567337	0.538224069	0.100227641	0.782540422	0.381518491	 	-0.005800653	 	 	1.46076334	1.094523087	0.038459894	0.992930142	1.023436549	 	 	 	 	0
42217	1	0	0	1.965580655	1.587154845	-0.427646873	0.359334803	-0.575473692	0.010136534	0.869014341	-2.186381944	0.741089906	0.73882043	-0.167655791	1.907364535	0.197635838	0.416636227	1.793481096	0.934978702	1.045068937	-0.691230922	0.014397878	0.956542734	28.57142857
42672	4	1	1	0.383728403	-0.645910178	0.790292996	-0.177332995	-1.251175025	-1.534671243	-0.593473209	1.409505574	 	0.892982835	-0.635121638	-0.962708943	 	 	-2.084071774	-0.421140482	1.200441564	-0.235877558	0.17663605	0.848352475	100
42943	4	1	1	-0.176871749	-0.167554717	0.226264946	-1.25066859	0.700851048	0.782540422	-1.080969059	-0.866506177	0.942362204	 	-2.461229618	-0.3098948	1.339578089	1.209344092	0.059173631	-0.506639621	-1.784180383	-3.245715427	-2.518988872	-1.783474759	0
43857	2	0	1	0.214758894	0.731609036	1.364347508	-0.714000792	1.001162751	0.010136534	0.381518491	0.523573408	-0.509993432	0.864751202	0.234230243	-0.308057093	-0.882496549	-0.382281778	-2.258493286	-0.999376476	0.168072173	-0.173472025	0.410726323	0.662451408	16.66666667
43910	1	0	0	 	 	 	0.001556271	-0.575473692	0.782540422	1.844006041	-0.330655448	-0.65613695	-0.004175055	0.217472512	0.014379274	0.468154006	-2.77330088	1.358043639	0.161476169	0.218672732	0.218016462	0.14107414	0.290363044	66.66666667
44619	2	0	1	1.965580655	1.587154845	-0.427646873	-0.714000792	1.226396529	0.782540422	-0.593473209	-0.24579606	0.032914629	-0.152028018	-1.105960277	-0.13391281	0.292183891	0.06767255	-0.426939183	-0.408935522	-0.372128623	-0.672014568	-0.489563036	-0.448576213	0
45239	1	0	0	0.900440277	0.735261619	-0.066348239	-0.892890058	-1.401330877	-0.762267354	-1.080969059	0.108874257	1.092714008	-0.107562927	-0.925665315	0.924919799	-0.084629901	0.971629599	-0.63615582	-0.024426406	1.136270927	-1.418024411	0.145965218	-1.240515222	10
45892	1	0	0	 	 	 	0.359334803	0.100227641	0.010136534	1.356510191	-1.38944772	0.579951974	-0.831948093	-2.638850375	-0.474256343	0.515497388	0.243262416	0.500766388	-0.433917421	-0.626108491	-0.523779405	-2.468850275	-0.385914308	0
45957	1	0	0	 	-0.027489527	 	-1.429557856	 	1.554944311	1.356510191	-0.45823554	-0.216545633	0.447371204	-0.218357618	1.115821284	-0.183746302	0.04058361	0.317874869	1.093724931	0.303392844	1.080945938	0.137584299	0.236244337	20
46077	2	0	1	-0.571442812	2.090400348	2.526676127	-1.429557856	0.550695196	0.782540422	0.869014341	-0.035880315	-0.724126072	0.492946948	1.002947412	0.648891572	-0.84528642	-0.730322456	0.302305242	0.263193232	0.150770671	-0.211585307	0.975704304	0.807623143	66.66666667
46151	2	0	1	0.209000517	0.324813371	-0.102069376	1.969338196	-1.926876358	0.010136534	-0.105977359	1.928330356	-0.153923844	0.821129707	-0.948648326	-1.545287958	0.259699627	-1.094015867	-0.476801379	-0.630636124	1.1685482	-0.620799138	-1.071440731	1.314256953	50
46157	4	1	1	1.821080797	-0.214579843	0.516664059	0.717113335	-0.575473692	-0.762267354	1.356510191	0.003621721	0.96312449	-0.306010016	-1.808805555	-1.16742641	-0.973019441	0.79943042	-0.406839938	0.051344735	-0.53551919	-1.178411298	-1.028393036	-0.288743185	25
46256	4	1	1	0.75155691	0.538313149	1.727090259	-1.071779324	1.076240677	0.010136534	-1.568464909	-1.132796254	0.107459663	0.56941461	-0.147597908	-0.461144075	0.732847782	0.092600225	-0.889154909	-0.841025566	0.671807459	0.275065585	0.568013866	0.422552178	33.33333333
46362	1	0	0	0.334857511	0.985609022	-0.747704583	0.717113335	0.100227641	0.010136534	-0.105977359	-1.367491634	-2.797702541	-0.133595013	-2.07875479	0.118138685	-1.106629029	-1.250918403	-0.077015059	-0.215875115	-0.658213675	-1.16383678	-1.893292577	-0.745808013	33.33333333
46420	2	0	1	-0.658742394	-0.260539185	-1.159677964	-0.535111527	0.250383492	0.010136534	-1.568464909	-0.175385662	-1.270252157	-0.231200278	0.585500977	-0.305787039	-0.135677328	-0.550224243	-0.716304816	-1.130381952	0.217368324	0.698775778	0.818200335	0.111944634	16.66666667
46550	3	1	0	 	 	 	-0.356222261	0.100227641	-0.762267354	-0.105977359	-1.256307767	0.313514975	0.177980153	-0.233835579	0.579484502	0.358499062	0.522540321	-0.387879953	-0.034267599	0.658549639	-1.139222514	-0.27721129	0.663986378	33.33333333
46617	1	0	0	-0.778735253	-1.068581058	-1.117939394	0.717113335	-0.425317841	-0.762267354	-0.593473209	0.015622307	0.944032444	0.497881391	0.743881572	-0.329928309	0.126345503	0.646297557	-0.056527553	-0.842881269	0.058572979	0.44914267	0.764960717	1.007348885	22.22222222
46702	2	0	1	1.177953211	 	2.975674022	-0.356222261	0.851006899	0.010136534	0.869014341	-0.423803533	1.235282049	0.877028248	-0.739393978	-1.129536791	1.231061004	0.812863237	-0.324118536	-0.738951339	0.800009245	-0.817913128	-1.038809221	0.831142544	25
47142	4	1	1	-0.288659221	-0.46176052	0.356117987	-0.892890058	0.625773122	0.782540422	-1.080969059	-0.258798723	-0.058962761	-0.865871424	1.115837807	-0.510987266	0.565465755	0.240713683	-1.831404308	-0.057172529	0.787849	0.573757894	1.218327436	0.30418828	12.5
47183	1	0	0	-2.19752777	-0.658715944	0.785921376	-0.892890058	-0.575473692	1.554944311	-0.105977359	-0.623165289	0.966461508	0.881320603	0.115771484	-0.620024346	-0.36913953	-0.256255386	0.078526713	-0.461980364	0.603910526	0.305390919	-0.259522119	0.803094904	50
47232	3	1	0	-0.049387264	-0.585823575	1.451200821	-0.714000792	0.775928974	0.010136534	-1.080969059	-0.049958111	-0.459738112	-0.975230857	0.977560072	-0.249831078	-0.417655531	-0.296459628	0.082119022	0.1475243	-1.475586015	1.158731567	0.476068382	-1.146521722	66.66666667
47476	2	0	1	0.570261403	-0.711830704	-1.15274158	2.327116727	-2.602577691	-0.762267354	1.356510191	0.183308542	-0.799683125	0.211813089	-1.947838732	1.782122606	0.250715277	0.359991836	1.177110254	1.439382021	-0.200027488	-1.250453924	-1.073208029	-1.20244268	18.18181818
47505	1	0	0	0.570261403	-0.711830704	-1.15274158	-1.429557856	-0.125006137	0.010136534	1.356510191	0.268570633	0.994666273	0.6327943	0.322334128	-2.119773693	0.467891748	0.730000487	-2.319420494	-3.245750432	0.57724338	0.439815425	0.59366702	-0.330968925	50
47913	2	0	1	1.650316835	-0.125175373	-0.84929973	1.074891866	-1.251175025	0.782540422	0.381518491	-0.2574754	-1.647548755	-0.325501346	1.101068738	0.87195491	0.867474585	-0.17938673	0.427339124	0.951971754	-2.120957836	1.536945943	0.753776884	0.45152525	66.66666667
48111	3	1	0	2.392878697	-0.207198241	-0.348027908	-1.429557856	1.451630307	1.554944311	0.869014341	-0.58504021	0.54298764	-0.024646314	0.202731602	0.434258704	-0.417774103	1.063678707	1.547610328	1.338039569	-0.459933179	0.781501286	-0.186821297	0.912046405	83.33333333
48221	2	0	1	-0.008525901	1.261766969	-0.335355316	0.001556271	-0.575473692	0.010136534	1.356510191	-0.593718277	0.926404043	0.925397811	-1.052337717	-0.356366688	0.618620455	0.303471168	0.281682263	-0.520868337	0.029491761	1.100350554	-0.864595202	0.951791108	33.33333333
48227	1	0	0	-1.341829633	-0.943265273	-0.565950169	-1.429557856	1.001162751	0.010136534	0.869014341	-0.072633772	0.076006225	0.359622585	0.597858867	-1.382162894	0.026788412	0.147403506	0.757543744	-0.020557381	0.829904973	0.283479127	0.736304912	0.243939051	20
48786	3	1	0	1.906239832	 	 	-0.356222261	0.100227641	1.554944311	1.356510191	-1.854885484	-0.802924107	0.234669408	0.311305956	-0.810461218	0.465371422	0.726878157	-1.375462101	-0.978491627	0.018452012	0.566883801	0.04853798	0.384973509	80
49103	1	0	0	-0.008639121	-1.038665056	-1.2166949	0.359334803	-0.575473692	-0.762267354	0.381518491	-0.519376166	-0.087001729	-0.022189598	-1.35308702	-1.137473347	-0.205551148	0.933993969	-0.528252786	0.099678991	-0.805310611	-0.363673613	-0.598648753	 	66.66666667
