ID,Group,gender,condition,ZENGDiff,ZSTEMMajorDiff,ZCMDiff,ZDV,Zmathid,ZSAQ1,Zevap2,ZDwrong,ZFDMNBG,ZSDMNBG,ZSFPNBG,ZFDPDBG,ZFDMNSMT,ZFDMNSMA,ZFDPDSMT,ZFDPDSMA,ZSDMNSMT,ZSFPNSMT,ZSFPNSMA,ZSDMNSMA,Zcoratmpt
89096,2,0,1,-0.00853,1.26177,-0.33536,-1.07178,0.77593,0.01014,1.35651,-0.01066,-0.06049,0.24172,0.35853,0.64363,-0.81795,-1.61708,-0.81675,0.2375,-0.32128,0.75226,0.06887,-0.28037,-0.3663
90047,2,0,1,0.209,0.32481,-0.10207,,0.92608,,-1.56846,-0.5605,0.59524,,,0.50739,0.53688,0.77356,0.60422,0.52587,,,,,0.20401
90547,2,0,1,-1.29124,-0.66868,-0.85546,-0.35622,-0.35024,0.01014,0.86901,0.62072,-2.28135,-1.23469,-3.17541,-0.66823,-2.4342,,-0.88794,-0.78809,,-2.50834,,-1.572,-0.65146
91418,2,0,1,0.27719,-0.72419,0.59918,-1.42956,-0.04993,0.78254,0.86901,0.22367,-1.3585,0.77671,0.31937,1.38539,-0.60539,-1.73767,0.92494,1.08844,0.29346,0.1579,-0.06774,1.11576,-0.52925
91861,2,0,1,-0.7128,-1.1265,0.02541,0.35933,-0.57547,1.55494,0.86901,0.93856,1.03121,1.12251,0.69106,0.2467,1.27195,0.96796,0.36356,0.17617,1.18147,0.57526,1.06203,1.03978,-0.04041
92982,2,0,1,-0.181,2.58408,2.19453,-1.25067,0.77593,0.78254,-0.10598,0.43887,0.14846,0.50612,-1.05692,-0.97418,0.60715,-0.08774,1.35218,1.18979,1.16801,-2.36507,-1.68467,0.82206,1.91496
94773,2,0,1,-1.69277,-0.77871,-1.43887,-0.53511,0.32546,1.55494,-1.56846,0.31446,,,,,,,,,,,,,1.91496
96869,2,0,1,-1.41803,0.70017,-0.37532,1.43267,-0.57547,-0.76227,-1.56846,-0.10214,1.21554,0.95098,0.48687,-1.12275,0.42726,1.03123,-1.73747,-3.28346,0.55203,0.07373,0.95574,0.83684,0.20401
98040,2,0,1,-1.12869,-0.23212,-1.02841,0.18045,-0.42532,-0.76227,-0.59347,-0.17077,,,,,,,,,,,,,-0.82256
99919,2,0,1,-0.19663,-0.44507,-0.41253,1.43267,-0.57547,0.78254,0.38152,2.67371,1.23461,-1.14043,-0.31549,-0.28053,0.68584,1.19198,0.07107,0.63821,-1.28917,-0.9077,-0.12352,-1.03304,0.63175
